week,brand,subchannel,region,volume_hl,net_revenue_adj_CPI
2025-04-26,Brand D,Subchannel A,Region A,859.2315672383708,182.99022633454643
2025-05-03,Brand D,Subchannel A,Region A,868.6286837267508,144.77750272601423
2025-05-10,Brand D,Subchannel A,Region A,140.9833710189394,30.307243449072203
2025-05-17,Brand D,Subchannel A,Region A,410.9896907444429,91.47406671162521
2025-05-24,Brand D,Subchannel A,Region A,337.9848453990029,68.8836511219949
2025-05-31,Brand D,Subchannel A,Region A,396.8504353218797,87.5320768776468
2025-06-07,Brand D,Subchannel A,Region A,133.41620045338462,33.25274319373679
2025-06-14,Brand D,Subchannel A,Region A,394.06571515745486,87.35110726915133
2025-06-21,Brand D,Subchannel A,Region A,534.6885318234096,134.49337379244497
2025-06-28,Brand D,Subchannel A,Region A,719.0765247005986,157.36964111258422
2025-07-05,Brand D,Subchannel A,Region A,170.96422739326854,41.38775284490547
2025-07-12,Brand D,Subchannel A,Region A,203.67419693178135,49.19309644085097
2025-07-19,Brand D,Subchannel A,Region A,260.19632788940544,60.218233543736176
2025-07-26,Brand D,Subchannel A,Region A,809.4551759558565,202.09015171164444
2025-08-02,Brand D,Subchannel A,Region A,609.9327613917536,183.68085515455817
2025-08-09,Brand D,Subchannel A,Region A,232.12904107549463,54.13345268975363
2025-08-16,Brand D,Subchannel A,Region A,427.3404748641676,94.81417330757212
2025-08-23,Brand D,Subchannel A,Region A,993.8030822510659,212.41325008790065
2025-08-30,Brand D,Subchannel A,Region A,1013.1175345409334,235.18368898877813
2025-09-06,Brand D,Subchannel A,Region A,335.51601139421416,78.99580773078681
2025-09-13,Brand D,Subchannel A,Region A,525.4404351813025,126.49178516748835
2025-09-20,Brand D,Subchannel A,Region A,711.6457888151857,145.95472935150772
2025-09-27,Brand D,Subchannel A,Region A,828.2572799059775,148.55629568998765
2025-10-04,Brand D,Subchannel A,Region A,262.38343810846135,61.83333576033382
2025-10-11,Brand D,Subchannel A,Region A,128.01495728691097,25.391915939129373
2025-10-18,Brand D,Subchannel A,Region A,598.827046229882,148.09530659846496
2025-10-25,Brand D,Subchannel A,Region A,959.9400033683785,233.38578683444058
2025-11-01,Brand D,Subchannel A,Region A,1215.9690318283558,269.9960525971922
2025-11-08,Brand D,Subchannel A,Region A,447.4439376898465,106.39737228074962
2025-11-15,Brand D,Subchannel A,Region A,641.9767257507621,153.12870238380884
2025-11-22,Brand D,Subchannel A,Region A,1179.442407171255,294.70464006326864
2025-11-29,Brand D,Subchannel A,Region A,1207.3557132439598,265.67972241929084
2025-12-06,Brand D,Subchannel A,Region A,936.3358303223547,212.47421868177034
2025-12-13,Brand D,Subchannel A,Region A,883.5847347245414,209.2391066753522
2025-12-20,Brand D,Subchannel A,Region A,1681.4959215970944,400.8207202176604
2025-12-27,Brand D,Subchannel A,Region A,967.2028810971043,221.39305922637593
2026-01-03,Brand D,Subchannel A,Region A,476.14834035803176,103.1118963824885
2026-01-10,Brand D,Subchannel A,Region A,570.1432054306825,132.3489653564111
2026-01-17,Brand D,Subchannel A,Region A,588.1239489766799,157.92131177161846
2026-01-24,Brand D,Subchannel A,Region A,719.1442385668907,167.06870040489565
2026-01-31,Brand D,Subchannel A,Region A,831.8722316824404,185.89400134370342
2026-02-07,Brand D,Subchannel A,Region A,389.59561653005795,95.22103782529783
2026-02-14,Brand D,Subchannel A,Region A,522.0580161244752,126.02628104262469
2026-02-21,Brand D,Subchannel A,Region A,85.78838686365235,20.97518712810697
2026-02-28,Brand D,Subchannel A,Region A,1552.2591240826903,300.80771328450294
2026-03-07,Brand D,Subchannel A,Region A,262.9702200111684,64.6189293669014
2026-03-14,Brand D,Subchannel A,Region A,738.5679144575955,184.6809319519527
2026-03-21,Brand D,Subchannel A,Region A,744.5871448313657,159.12183173394973
2026-03-28,Brand D,Subchannel A,Region A,257.0931370666312,52.86563895607666
2026-04-04,Brand D,Subchannel A,Region A,674.8739942466881,147.96139792039418
2026-04-11,Brand D,Subchannel A,Region A,113.23706887576297,23.67855645314849
2026-04-18,Brand D,Subchannel A,Region A,189.81859527775515,44.16119436651751
2021-01-09,Brand D,Subchannel A,Region B,834.2918595169186,141.6813233543592
2021-01-16,Brand D,Subchannel A,Region B,748.3303649433342,100.60075472946208
2021-01-23,Brand D,Subchannel A,Region B,694.3480611493146,117.81925420029995
2021-01-30,Brand D,Subchannel A,Region B,78.26752245946207,12.26752934316571
2021-02-06,Brand D,Subchannel A,Region B,915.6594579747255,148.98793256922033
2021-02-13,Brand D,Subchannel A,Region B,674.3654756641128,112.91318303857761
2021-02-20,Brand D,Subchannel A,Region B,674.9455043052398,88.30122283966347
2021-02-27,Brand D,Subchannel A,Region B,546.4023996715052,78.08460302180019
2021-03-06,Brand D,Subchannel A,Region B,307.4219532014229,53.15935164798484
2021-03-13,Brand D,Subchannel A,Region B,382.4816092837244,66.3432613951605
2021-03-20,Brand D,Subchannel A,Region B,810.298548233431,113.0734783553852
2021-03-27,Brand D,Subchannel A,Region B,546.3806160394919,94.77474748989056
2021-04-03,Brand D,Subchannel A,Region B,269.72748923573363,33.8687558233292
2021-04-10,Brand D,Subchannel A,Region B,461.275422950033,78.15852300007006
2021-04-17,Brand D,Subchannel A,Region B,626.0496013870253,101.76768883474602
2021-04-24,Brand D,Subchannel A,Region B,468.97809509099267,81.05632572647579
2021-05-01,Brand D,Subchannel A,Region B,467.1462158288702,74.78524407729186
2021-05-08,Brand D,Subchannel A,Region B,599.6806860159818,108.51547769538352
2021-05-15,Brand D,Subchannel A,Region B,918.4201657965647,184.21703961652133
2021-05-22,Brand D,Subchannel A,Region B,448.68663851409127,79.16410083737284
2021-05-29,Brand D,Subchannel A,Region B,222.80430397705786,39.173806306601136
2021-06-05,Brand D,Subchannel A,Region B,548.564524165336,99.37351464515127
2021-06-12,Brand D,Subchannel A,Region B,396.8473070714881,70.4880882986349
2021-06-19,Brand D,Subchannel A,Region B,633.7711772900027,111.49073867827283
2021-06-26,Brand D,Subchannel A,Region B,626.4723381077572,103.12969944532729
2021-07-03,Brand D,Subchannel A,Region B,313.99944872327114,50.18836961827428
2021-07-10,Brand D,Subchannel A,Region B,463.4503625296928,76.53373133999878
2021-07-17,Brand D,Subchannel A,Region B,546.9517298383096,74.38856711878996
2021-07-24,Brand D,Subchannel A,Region B,360.8921637490622,59.93152034625741
2021-07-31,Brand D,Subchannel A,Region B,408.75776464639813,64.68626636525676
2021-08-07,Brand D,Subchannel A,Region B,589.1776390326759,103.29334114098279
2021-08-14,Brand D,Subchannel A,Region B,786.2640192302151,133.89209048465867
2021-08-21,Brand D,Subchannel A,Region B,353.11194993371555,68.48306710169713
2021-08-28,Brand D,Subchannel A,Region B,501.183781939626,86.40430578018214
2021-09-04,Brand D,Subchannel A,Region B,339.1347660759275,57.0954284900026
2021-09-11,Brand D,Subchannel A,Region B,522.0579926290317,97.58468913164333
2021-09-18,Brand D,Subchannel A,Region B,547.4221018911729,109.8581888982883
2021-09-25,Brand D,Subchannel A,Region B,794.912141278455,151.21703589563816
2021-10-02,Brand D,Subchannel A,Region B,215.38112019826912,40.60322788478491
2021-10-09,Brand D,Subchannel A,Region B,422.46653656507283,67.41078428734909
2021-10-16,Brand D,Subchannel A,Region B,799.8220578135288,150.90018599261288
2021-10-23,Brand D,Subchannel A,Region B,631.7491393394243,125.3270585891631
2021-10-30,Brand D,Subchannel A,Region B,1103.340142490759,235.6025476698041
2021-11-06,Brand D,Subchannel A,Region B,289.4202282249604,47.64561024825511
2021-11-13,Brand D,Subchannel A,Region B,415.2088009818466,79.69713770710325
2021-11-20,Brand D,Subchannel A,Region B,594.1389098928422,105.6059185574104
2021-11-27,Brand D,Subchannel A,Region B,1009.2734921272192,197.7977531558778
2021-12-04,Brand D,Subchannel A,Region B,690.4796371788995,108.6171518891933
2021-12-11,Brand D,Subchannel A,Region B,616.8207861122675,84.34064745156412
2021-12-18,Brand D,Subchannel A,Region B,615.0169268439896,97.23148248348498
2021-12-25,Brand D,Subchannel A,Region B,376.1505809573682,69.72826815967805
2022-01-01,Brand D,Subchannel A,Region B,454.37898686097833,82.85857564887291
2022-01-08,Brand D,Subchannel A,Region B,712.7554718679839,147.04219149833386
2022-01-15,Brand D,Subchannel A,Region B,684.5649212478943,119.42210604125971
2022-01-22,Brand D,Subchannel A,Region B,468.33834774711914,89.0429096682298
2022-01-29,Brand D,Subchannel A,Region B,710.0529589015978,134.52207073112515
2022-02-05,Brand D,Subchannel A,Region B,415.65610722281474,57.36165444122365
2022-02-12,Brand D,Subchannel A,Region B,775.4152401618641,115.30145589139033
2022-02-19,Brand D,Subchannel A,Region B,760.2852020532944,144.47867093066304
2022-02-26,Brand D,Subchannel A,Region B,696.921610986385,108.8084649457885
2022-03-05,Brand D,Subchannel A,Region B,351.45855548144516,63.2287240157584
2022-03-12,Brand D,Subchannel A,Region B,552.481818656878,85.60382786094443
2022-03-19,Brand D,Subchannel A,Region B,595.1116346527789,103.6566865102756
2022-03-26,Brand D,Subchannel A,Region B,621.7374961868239,115.05791806852115
2022-04-02,Brand D,Subchannel A,Region B,864.7903674881013,157.82441847243624
2022-04-09,Brand D,Subchannel A,Region B,492.62680207069184,83.31957426951553
2022-04-16,Brand D,Subchannel A,Region B,310.0467768077807,51.007043961295835
2022-04-23,Brand D,Subchannel A,Region B,476.0450879561837,72.57459238305105
2022-04-30,Brand D,Subchannel A,Region B,1079.365842377035,169.23649958171708
2022-05-07,Brand D,Subchannel A,Region B,224.49433118122306,35.2761488402557
2022-05-14,Brand D,Subchannel A,Region B,319.4899846420484,58.04288462231439
2022-05-21,Brand D,Subchannel A,Region B,416.02850999198,59.3887080007231
2022-05-28,Brand D,Subchannel A,Region B,788.263964751532,143.84085356193617
2022-06-04,Brand D,Subchannel A,Region B,684.4652535793334,90.2597268322211
2022-06-11,Brand D,Subchannel A,Region B,228.00269084646072,37.39151565897829
2022-06-18,Brand D,Subchannel A,Region B,390.1338937692482,73.59781131401296
2022-06-25,Brand D,Subchannel A,Region B,288.5572607480486,48.464559242608715
2022-07-02,Brand D,Subchannel A,Region B,2408.8999226808805,397.4938781122925
2022-07-09,Brand D,Subchannel A,Region B,745.0631960684215,112.20794593669598
2022-07-16,Brand D,Subchannel A,Region B,1443.8176529865777,257.74087974686415
2022-07-23,Brand D,Subchannel A,Region B,716.9628880878315,111.60096638172767
2022-07-30,Brand D,Subchannel A,Region B,217.44351660667985,32.97098985305403
2022-08-06,Brand D,Subchannel A,Region B,610.1565387024352,92.21439243199195
2022-08-13,Brand D,Subchannel A,Region B,1150.2838761924452,194.33657575727597
2022-08-20,Brand D,Subchannel A,Region B,776.831115825877,127.68646807450031
2022-08-27,Brand D,Subchannel A,Region B,436.560257819395,72.93495903188875
2022-09-03,Brand D,Subchannel A,Region B,416.1474170717488,55.116197206139034
2022-09-10,Brand D,Subchannel A,Region B,646.2591998410384,62.76800947595938
2022-09-17,Brand D,Subchannel A,Region B,492.4996917248761,93.69197147707821
2022-09-24,Brand D,Subchannel A,Region B,289.13596021841545,51.14269107976669
2022-10-01,Brand D,Subchannel A,Region B,169.04856338194475,27.02586013586797
2022-10-08,Brand D,Subchannel A,Region B,438.55735703563454,81.1085104515348
2022-10-15,Brand D,Subchannel A,Region B,810.2105141655658,154.71481759098532
2022-10-22,Brand D,Subchannel A,Region B,772.0979454378845,124.19154849685481
2022-10-29,Brand D,Subchannel A,Region B,670.1051208550325,139.58928125424202
2022-11-05,Brand D,Subchannel A,Region B,612.5049283541945,117.09865076073223
2022-11-12,Brand D,Subchannel A,Region B,1437.5509350437917,274.26112173506056
2022-11-19,Brand D,Subchannel A,Region B,708.4979230860791,138.8070620876629
2022-11-26,Brand D,Subchannel A,Region B,383.33863577008714,73.37607911266221
2022-12-03,Brand D,Subchannel A,Region B,390.8784643531488,66.69663687571256
2022-12-10,Brand D,Subchannel A,Region B,554.8719429281209,107.30910002032476
2022-12-17,Brand D,Subchannel A,Region B,1075.5402942333285,177.79107143228228
2022-12-24,Brand D,Subchannel A,Region B,1015.5395119197033,190.1144660839866
2022-12-31,Brand D,Subchannel A,Region B,633.5105994028344,117.19110385897223
2023-01-07,Brand D,Subchannel A,Region B,354.0295879496456,70.83908282628686
2023-01-14,Brand D,Subchannel A,Region B,1018.30936953828,156.22937581305493
2023-01-21,Brand D,Subchannel A,Region B,1057.5809818877012,194.0629702373189
2023-01-28,Brand D,Subchannel A,Region B,1220.1533285324397,226.10300445638038
2023-02-04,Brand D,Subchannel A,Region B,545.350857770284,82.65769914897295
2023-02-11,Brand D,Subchannel A,Region B,759.0933520803529,143.22433172505325
2023-02-18,Brand D,Subchannel A,Region B,990.2434186081198,162.30938950731826
2023-02-25,Brand D,Subchannel A,Region B,607.6846771420115,105.55049978071669
2023-03-04,Brand D,Subchannel A,Region B,944.2638371862085,152.183015651928
2023-03-11,Brand D,Subchannel A,Region B,445.27459002558413,71.01214685653865
2023-03-18,Brand D,Subchannel A,Region B,1133.9030749662415,187.9887155298696
2023-03-25,Brand D,Subchannel A,Region B,796.6274361531516,120.84420066172414
2023-04-01,Brand D,Subchannel A,Region B,1080.1515971157523,158.0992828716055
2023-04-08,Brand D,Subchannel A,Region B,411.60161277099957,54.78094266071837
2023-04-15,Brand D,Subchannel A,Region B,237.63092193667634,36.30751768215928
2023-04-22,Brand D,Subchannel A,Region B,650.2671598900448,98.19814104947527
2023-04-29,Brand D,Subchannel A,Region B,1702.3011698052449,230.3867120782186
2023-05-06,Brand D,Subchannel A,Region B,51.98390225894725,7.072141719315622
2023-05-13,Brand D,Subchannel A,Region B,679.7152738802214,87.0811799477774
2023-05-20,Brand D,Subchannel A,Region B,919.5240756834056,167.45522576942682
2023-05-27,Brand D,Subchannel A,Region B,396.90396465367445,62.330205785755254
2023-06-03,Brand D,Subchannel A,Region B,663.4275078947109,102.8725582455961
2023-06-10,Brand D,Subchannel A,Region B,359.4950038835242,54.856362044359095
2023-06-17,Brand D,Subchannel A,Region B,1107.1955768377634,156.2976432737986
2023-06-24,Brand D,Subchannel A,Region B,245.49799504774586,42.52330121868439
2023-07-01,Brand D,Subchannel A,Region B,1391.7644123192963,191.60040819531233
2023-07-08,Brand D,Subchannel A,Region B,333.9159247452782,53.13407350913111
2023-07-15,Brand D,Subchannel A,Region B,935.2649281762323,166.71022952661744
2023-07-22,Brand D,Subchannel A,Region B,850.7317954162893,161.0400726014766
2023-07-29,Brand D,Subchannel A,Region B,1631.1688844029686,292.61835059089776
2023-08-05,Brand D,Subchannel A,Region B,2124.453276928139,276.63841720144563
2023-08-12,Brand D,Subchannel A,Region B,1345.2076351353605,251.1523782731438
2023-08-19,Brand D,Subchannel A,Region B,882.5307023063781,180.39231346686807
2023-08-26,Brand D,Subchannel A,Region B,237.73466438633238,64.72301777666026
2023-09-02,Brand D,Subchannel A,Region B,990.0165734638996,214.93106165937624
2023-09-09,Brand D,Subchannel A,Region B,311.0116742287566,67.30609088276053
2023-09-16,Brand D,Subchannel A,Region B,349.28430062611983,91.31190878615847
2023-09-23,Brand D,Subchannel A,Region B,581.8999323230277,163.3595147691655
2023-09-30,Brand D,Subchannel A,Region B,1612.9035808356366,277.0413051374923
2023-10-07,Brand D,Subchannel A,Region B,831.0819255407873,241.13468735626063
2023-10-14,Brand D,Subchannel A,Region B,578.6156319137857,161.83983372042206
2023-10-21,Brand D,Subchannel A,Region B,433.14737020792904,69.50360257624082
2023-10-28,Brand D,Subchannel A,Region B,1388.150987746612,282.92004386049393
2023-11-04,Brand D,Subchannel A,Region B,1466.077248968168,219.12635542256555
2023-11-11,Brand D,Subchannel A,Region B,948.9785468691183,116.48388784735947
2023-11-18,Brand D,Subchannel A,Region B,879.4785301595056,145.0846524081373
2023-11-25,Brand D,Subchannel A,Region B,515.0481205419004,91.5350532962052
2023-12-02,Brand D,Subchannel A,Region B,1702.5265045281321,278.2648657758054
2023-12-09,Brand D,Subchannel A,Region B,882.5590378104546,119.89951178400916
2023-12-16,Brand D,Subchannel A,Region B,1911.3133266064237,333.23455237535546
2023-12-23,Brand D,Subchannel A,Region B,1723.083170950935,455.74612491950376
2023-12-30,Brand D,Subchannel A,Region B,2021.026955099131,438.6948878746509
2024-01-06,Brand D,Subchannel A,Region B,946.8335606225997,199.97139777292585
2024-01-13,Brand D,Subchannel A,Region B,1008.7468719841675,265.36999150014475
2024-01-20,Brand D,Subchannel A,Region B,918.1611721735428,220.0374850412654
2024-01-27,Brand D,Subchannel A,Region B,713.8236149778176,180.24546025337511
2024-02-03,Brand D,Subchannel A,Region B,1474.031550589062,373.9993358125836
2024-02-10,Brand D,Subchannel A,Region B,172.30188337154294,51.19874763628132
2024-02-17,Brand D,Subchannel A,Region B,56.69271122920322,16.745867347408854
2024-02-24,Brand D,Subchannel A,Region B,459.3990835970549,128.17760205658743
2024-03-02,Brand D,Subchannel A,Region B,1467.7957257971316,357.2649914041884
2024-03-09,Brand D,Subchannel A,Region B,995.4646967518416,220.0130159593308
2024-03-16,Brand D,Subchannel A,Region B,490.2113832769755,133.35118986451317
2024-03-23,Brand D,Subchannel A,Region B,1006.7800886021868,285.7827180203671
2024-03-30,Brand D,Subchannel A,Region B,547.6056952815995,147.65517600502272
2024-04-06,Brand D,Subchannel A,Region B,60.622149508206704,16.38451301281457
2024-04-13,Brand D,Subchannel A,Region B,852.6173449828638,202.44187212684918
