subchannel,region,brand,week,variable,value
Subchannel C,Region D,Brand A,2023-09-09,normal_distribution,3.93864877255866
Subchannel C,Region D,Brand A,2023-09-16,normal_distribution,4.54281527359194
Subchannel C,Region D,Brand A,2023-09-23,normal_distribution,5.57059587281416
Subchannel C,Region D,Brand A,2023-09-30,normal_distribution,5.66007113972328
Subchannel C,Region D,Brand A,2023-10-07,normal_distribution,6.69995386828037
Subchannel C,Region D,Brand A,2023-10-14,normal_distribution,5.38801330642962
Subchannel C,Region D,Brand A,2023-10-21,normal_distribution,5.03659002785211
Subchannel C,Region D,Brand A,2023-10-28,normal_distribution,8.99893648932398
Subchannel C,Region D,Brand A,2023-11-04,normal_distribution,6.66812000981006
Subchannel C,Region D,Brand A,2023-11-11,normal_distribution,8.10921334223906
Subchannel C,Region D,Brand A,2023-11-18,normal_distribution,7.25007157366634
Subchannel C,Region D,Brand A,2023-11-25,normal_distribution,7.67590618336887
Subchannel C,Region D,Brand A,2023-12-02,normal_distribution,7.72854035733824
Subchannel C,Region D,Brand A,2023-12-09,normal_distribution,5.84335903113079
Subchannel C,Region D,Brand A,2023-12-16,normal_distribution,6.92430490887322
Subchannel C,Region D,Brand A,2023-12-23,normal_distribution,7.63694951664876
Subchannel C,Region D,Brand A,2023-12-30,normal_distribution,5.31138171951395
Subchannel C,Region D,Brand A,2024-01-06,normal_distribution,3.20570955403966
Subchannel C,Region D,Brand A,2024-01-13,normal_distribution,5.92098308668076
Subchannel C,Region D,Brand A,2024-01-20,normal_distribution,5.97149966071024
Subchannel C,Region D,Brand A,2024-01-27,normal_distribution,4.72893655621364
Subchannel C,Region D,Brand A,2024-02-03,normal_distribution,4.56321425237695
Subchannel C,Region D,Brand A,2024-02-10,normal_distribution,3.95830266696998
Subchannel C,Region D,Brand A,2024-02-17,normal_distribution,3.00020189783969
Subchannel C,Region D,Brand A,2024-02-24,normal_distribution,4.96523921181455
Subchannel C,Region D,Brand A,2024-03-02,normal_distribution,5.03109638521495
Subchannel C,Region D,Brand A,2024-03-09,normal_distribution,5.0079718735947
Subchannel C,Region D,Brand A,2024-03-16,normal_distribution,5.5104837604495
Subchannel C,Region D,Brand A,2024-03-23,normal_distribution,4.49744561161816
Subchannel C,Region D,Brand A,2024-03-30,normal_distribution,4.25465926072123
Subchannel C,Region D,Brand A,2024-04-06,normal_distribution,3.17892438356941
Subchannel C,Region D,Brand A,2024-04-13,normal_distribution,4.44333499750374
Subchannel C,Region D,Brand A,2024-04-20,normal_distribution,3.25835429392741
Subchannel C,Region D,Brand A,2024-04-27,normal_distribution,3.85214290911736
Subchannel C,Region D,Brand A,2024-05-04,normal_distribution,2.74888016691713
Subchannel C,Region D,Brand A,2024-05-11,normal_distribution,2.59630019903992
Subchannel C,Region D,Brand A,2024-05-18,normal_distribution,4.04590459045904
Subchannel C,Region D,Brand A,2024-05-25,normal_distribution,3.66413144538096
Subchannel C,Region D,Brand A,2024-06-01,normal_distribution,4.57435191694963
Subchannel C,Region D,Brand A,2024-06-08,normal_distribution,5.12146879859884
Subchannel C,Region D,Brand A,2024-06-15,normal_distribution,6.55122305643012
Subchannel C,Region D,Brand A,2024-06-22,normal_distribution,3.81949290532682
Subchannel C,Region D,Brand A,2024-06-29,normal_distribution,5.06103993971364
Subchannel C,Region D,Brand A,2024-07-06,normal_distribution,5.31403885079
Subchannel C,Region D,Brand A,2024-07-13,normal_distribution,5.73347654418105
Subchannel C,Region D,Brand A,2024-07-20,normal_distribution,8.16524173413028
Subchannel C,Region D,Brand A,2024-07-27,normal_distribution,6.63761669163148
Subchannel C,Region D,Brand A,2024-08-03,normal_distribution,6.25111627076263
Subchannel C,Region D,Brand A,2024-08-10,normal_distribution,7.08306023952809
Subchannel C,Region D,Brand A,2024-08-17,normal_distribution,7.03576751117734
Subchannel C,Region D,Brand A,2024-08-24,normal_distribution,7.86876899809831
Subchannel C,Region D,Brand A,2024-08-31,normal_distribution,10.0937390491764
Subchannel C,Region D,Brand A,2024-09-07,normal_distribution,5.55919758751802
Subchannel C,Region D,Brand A,2024-09-14,normal_distribution,7.82862399034177
Subchannel C,Region D,Brand A,2024-09-21,normal_distribution,7.66301079579622
Subchannel C,Region D,Brand A,2024-09-28,normal_distribution,7.99122399898738
Subchannel C,Region D,Brand A,2024-10-05,normal_distribution,6.15429548963157
Subchannel C,Region D,Brand A,2024-10-12,normal_distribution,3.76434368877693
Subchannel C,Region D,Brand A,2024-10-19,normal_distribution,6.35438395094566
Subchannel C,Region D,Brand A,2024-10-26,normal_distribution,6.96175935004902
Subchannel C,Region D,Brand A,2024-11-02,normal_distribution,5.70786392141628
Subchannel C,Region D,Brand A,2024-11-09,normal_distribution,5.4591432660377
Subchannel C,Region D,Brand A,2024-11-16,normal_distribution,5.9700659775983
Subchannel C,Region D,Brand A,2024-11-23,normal_distribution,5.98607954144371
Subchannel C,Region D,Brand A,2024-11-30,normal_distribution,7.08930070026277
Subchannel C,Region D,Brand A,2024-12-07,normal_distribution,5.08197402885374
Subchannel C,Region D,Brand A,2024-12-14,normal_distribution,6.76450132146334
Subchannel C,Region D,Brand A,2024-12-21,normal_distribution,6.74475353831137
Subchannel C,Region D,Brand A,2024-12-28,normal_distribution,4.71120166343376
Subchannel C,Region D,Brand A,2025-01-04,normal_distribution,4.19698128955971
Subchannel C,Region D,Brand A,2025-01-11,normal_distribution,5.53215232249965
Subchannel C,Region D,Brand A,2025-01-18,normal_distribution,5.94244180335919
Subchannel C,Region D,Brand A,2025-01-25,normal_distribution,5.70335199489759
Subchannel C,Region D,Brand A,2025-02-01,normal_distribution,5.25935578911583
Subchannel C,Region D,Brand A,2025-02-08,normal_distribution,5.32916251955069
Subchannel C,Region D,Brand A,2025-02-15,normal_distribution,5.84728437245342
Subchannel C,Region D,Brand A,2025-02-22,normal_distribution,5.83232615039943
Subchannel C,Region D,Brand A,2025-03-01,normal_distribution,5.98514763953556
Subchannel C,Region D,Brand A,2025-03-08,normal_distribution,4.74279296143766
Subchannel C,Region D,Brand A,2025-03-15,normal_distribution,6.30898314217535
Subchannel C,Region D,Brand A,2025-03-22,normal_distribution,6.35812672176308
Subchannel C,Region D,Brand A,2025-03-29,normal_distribution,6.09005963281213
Subchannel C,Region D,Brand A,2025-04-05,normal_distribution,5.7956438381997
Subchannel C,Region D,Brand A,2025-04-12,normal_distribution,4.39567409850623
Subchannel C,Region D,Brand A,2025-04-19,normal_distribution,5.24930615369891
Subchannel C,Region D,Brand A,2025-04-26,normal_distribution,5.35573472376446
Subchannel C,Region D,Brand A,2025-05-03,normal_distribution,4.62358171109434
Subchannel C,Region D,Brand A,2025-05-10,normal_distribution,5.3427629992767
Subchannel C,Region D,Brand A,2025-05-17,normal_distribution,5.37904347687043
Subchannel C,Region D,Brand A,2025-05-24,normal_distribution,5.13615336925938
Subchannel C,Region D,Brand A,2025-05-31,normal_distribution,4.56266712004822
Subchannel C,Region D,Brand A,2025-06-07,normal_distribution,4.33434612761207
Subchannel C,Region D,Brand A,2025-06-14,normal_distribution,4.46328736489004
Subchannel C,Region D,Brand A,2025-06-21,normal_distribution,3.30233291298865
Subchannel C,Region D,Brand A,2025-06-28,normal_distribution,5.05953296618773
Subchannel C,Region D,Brand A,2025-07-05,normal_distribution,3.86394266111247
Subchannel C,Region D,Brand A,2025-07-12,normal_distribution,4.37863288498995
Subchannel C,Region D,Brand A,2025-07-19,normal_distribution,6.32652118337363
Subchannel C,Region D,Brand A,2025-07-26,normal_distribution,8.93818651733792
Subchannel C,Region D,Brand A,2025-08-02,normal_distribution,5.70301995679301
Subchannel C,Region D,Brand A,2025-08-09,normal_distribution,5.3853687937919
Subchannel C,Region D,Brand A,2025-08-16,normal_distribution,7.25454545454545
Subchannel C,Region D,Brand A,2025-08-23,normal_distribution,8.62768950049418
Subchannel C,Region D,Brand A,2025-08-30,normal_distribution,11.306588806626
Subchannel C,Region D,Brand A,2025-09-06,normal_distribution,5.46908680075517
Subchannel C,Region D,Brand A,2025-09-13,normal_distribution,6.23868459323895
Subchannel C,Region D,Brand A,2025-09-20,normal_distribution,8.37160751565761
Subchannel C,Region D,Brand A,2025-09-27,normal_distribution,6.69258169886338
Subchannel C,Region D,Brand A,2025-10-04,normal_distribution,6.78891521582363
Subchannel C,Region D,Brand A,2025-10-11,normal_distribution,6.65162973773826
Subchannel C,Region D,Brand A,2025-10-18,normal_distribution,7.61477164605138
Subchannel C,Region D,Brand A,2025-10-25,normal_distribution,7.74692002505742
Subchannel C,Region D,Brand A,2025-11-01,normal_distribution,6.11091434980225
Subchannel C,Region D,Brand A,2025-11-08,normal_distribution,6.60746316934748
Subchannel C,Region D,Brand A,2025-11-15,normal_distribution,6.87310956450239
Subchannel C,Region D,Brand A,2025-11-22,normal_distribution,7.9290293722976
Subchannel C,Region D,Brand A,2025-11-29,normal_distribution,6.89951670768227
Subchannel C,Region D,Brand A,2025-12-06,normal_distribution,7.63377951127264
Subchannel C,Region D,Brand A,2025-12-13,normal_distribution,7.90879942999643
Subchannel C,Region D,Brand A,2025-12-20,normal_distribution,8.09607481088808
Subchannel C,Region D,Brand A,2025-12-27,normal_distribution,7.15332436964633
Subchannel C,Region D,Brand A,2026-01-03,normal_distribution,5.98056014678454
Subchannel C,Region E,Brand A,2021-01-09,normal_distribution,27.1424517593643
Subchannel C,Region E,Brand A,2021-01-16,normal_distribution,24.0042806625721
Subchannel C,Region E,Brand A,2021-01-23,normal_distribution,21.2401176686891
Subchannel C,Region E,Brand A,2021-01-30,normal_distribution,28.480552526354
Subchannel C,Region E,Brand A,2021-02-06,normal_distribution,25.7704977212219
Subchannel C,Region E,Brand A,2021-02-13,normal_distribution,29.5260260484268
Subchannel C,Region E,Brand A,2021-02-20,normal_distribution,22.9603885398565
Subchannel C,Region E,Brand A,2021-02-27,normal_distribution,24.9988924821689
Subchannel C,Region E,Brand A,2021-03-06,normal_distribution,24.6640351266243
Subchannel C,Region E,Brand A,2021-03-13,normal_distribution,27.6153230823926
Subchannel C,Region E,Brand A,2021-03-20,normal_distribution,20.2473987406778
Subchannel C,Region E,Brand A,2021-03-27,normal_distribution,20.4335752037982
Subchannel C,Region E,Brand A,2021-04-03,normal_distribution,18.1134624043223
Subchannel C,Region E,Brand A,2021-04-10,normal_distribution,20.9298126833671
Subchannel C,Region E,Brand A,2021-04-17,normal_distribution,19.3029248225667
Subchannel C,Region E,Brand A,2021-04-24,normal_distribution,23.4274798744712
Subchannel C,Region E,Brand A,2021-05-01,normal_distribution,21.6554423006916
Subchannel C,Region E,Brand A,2021-05-08,normal_distribution,17.8321518408415
Subchannel C,Region E,Brand A,2021-05-15,normal_distribution,21.5301348500137
Subchannel C,Region E,Brand A,2021-05-22,normal_distribution,20.2327084680025
Subchannel C,Region E,Brand A,2021-05-29,normal_distribution,14.101378225881
Subchannel C,Region E,Brand A,2021-06-05,normal_distribution,19.8424168958925
Subchannel C,Region E,Brand A,2021-06-12,normal_distribution,18.8788901387326
Subchannel C,Region E,Brand A,2021-06-19,normal_distribution,16.9941107184923
Subchannel C,Region E,Brand A,2021-06-26,normal_distribution,14.329109117661
Subchannel C,Region E,Brand A,2021-07-03,normal_distribution,14.2829791307677
Subchannel C,Region E,Brand A,2021-07-10,normal_distribution,16.9153493869109
Subchannel C,Region E,Brand A,2021-07-17,normal_distribution,22.0776660753006
Subchannel C,Region E,Brand A,2021-07-24,normal_distribution,20.1967277939795
Subchannel C,Region E,Brand A,2021-07-31,normal_distribution,22.1185025056499
Subchannel C,Region E,Brand A,2021-08-07,normal_distribution,18.9633313828749
Subchannel C,Region E,Brand A,2021-08-14,normal_distribution,21.3995747148656
Subchannel C,Region E,Brand A,2021-08-21,normal_distribution,21.0665767414972
Subchannel C,Region E,Brand A,2021-08-28,normal_distribution,21.3392129607439
Subchannel C,Region E,Brand A,2021-09-04,normal_distribution,20.4486873508353
Subchannel C,Region E,Brand A,2021-09-11,normal_distribution,20.4336430783893
Subchannel C,Region E,Brand A,2021-09-18,normal_distribution,20.7882754695503
Subchannel C,Region E,Brand A,2021-09-25,normal_distribution,20.6370994462062
Subchannel C,Region E,Brand A,2021-10-02,normal_distribution,21.1379050489826
Subchannel C,Region E,Brand A,2021-10-09,normal_distribution,19.2197144607265
Subchannel C,Region E,Brand A,2021-10-16,normal_distribution,20.8890990777961
Subchannel C,Region E,Brand A,2021-10-23,normal_distribution,21.3728399789383
Subchannel C,Region E,Brand A,2021-10-30,normal_distribution,24.6656194964063
Subchannel C,Region E,Brand A,2021-11-06,normal_distribution,20.9504780933352
Subchannel C,Region E,Brand A,2021-11-13,normal_distribution,23.5171400123275
Subchannel C,Region E,Brand A,2021-11-20,normal_distribution,19.856641032944
Subchannel C,Region E,Brand A,2021-11-27,normal_distribution,23.7123650823707
Subchannel C,Region E,Brand A,2021-12-04,normal_distribution,22.1872356424475
Subchannel C,Region E,Brand A,2021-12-11,normal_distribution,19.6370645479761
Subchannel C,Region E,Brand A,2021-12-18,normal_distribution,24.9249812453113
Subchannel C,Region E,Brand A,2021-12-25,normal_distribution,24.7714165142776
Subchannel C,Region E,Brand A,2022-01-01,normal_distribution,22.9036178367766
Subchannel C,Region E,Brand A,2022-01-08,normal_distribution,18.5870479394449
Subchannel C,Region E,Brand A,2022-01-15,normal_distribution,23.8716007849733
Subchannel C,Region E,Brand A,2022-01-22,normal_distribution,21.7583036216926
Subchannel C,Region E,Brand A,2022-01-29,normal_distribution,20.8086506817113
Subchannel C,Region E,Brand A,2022-02-05,normal_distribution,19.4372437196587
Subchannel C,Region E,Brand A,2022-02-12,normal_distribution,18.9776207302709
Subchannel C,Region E,Brand A,2022-02-19,normal_distribution,18.8689043100599
Subchannel C,Region E,Brand A,2022-02-26,normal_distribution,20.0189438787591
Subchannel C,Region E,Brand A,2022-03-05,normal_distribution,17.3013835401511
Subchannel C,Region E,Brand A,2022-03-12,normal_distribution,19.8080779146376
Subchannel C,Region E,Brand A,2022-03-19,normal_distribution,18.1936541614427
Subchannel C,Region E,Brand A,2022-03-26,normal_distribution,18.3226495726495
Subchannel C,Region E,Brand A,2022-04-02,normal_distribution,17.2121566335476
Subchannel C,Region E,Brand A,2022-04-09,normal_distribution,17.7723616865708
Subchannel C,Region E,Brand A,2022-04-16,normal_distribution,15.3158871203984
Subchannel C,Region E,Brand A,2022-04-23,normal_distribution,16.626753335614
Subchannel C,Region E,Brand A,2022-04-30,normal_distribution,16.7964567312372
Subchannel C,Region E,Brand A,2022-05-07,normal_distribution,12.1882169180455
Subchannel C,Region E,Brand A,2022-05-14,normal_distribution,13.0611445635678
Subchannel C,Region E,Brand A,2022-05-21,normal_distribution,12.1709384760299
Subchannel C,Region E,Brand A,2022-05-28,normal_distribution,13.9018344075359
Subchannel C,Region E,Brand A,2022-06-04,normal_distribution,11.1564084717112
Subchannel C,Region E,Brand A,2022-06-11,normal_distribution,13.1319697954693
Subchannel C,Region E,Brand A,2022-06-18,normal_distribution,15.8549430706726
Subchannel C,Region E,Brand A,2022-06-25,normal_distribution,11.318001107141
Subchannel C,Region E,Brand A,2022-07-02,normal_distribution,12.6374453984033
Subchannel C,Region E,Brand A,2022-07-09,normal_distribution,10.5337432589083
Subchannel C,Region E,Brand A,2022-07-16,normal_distribution,14.5169423154497
Subchannel C,Region E,Brand A,2022-07-23,normal_distribution,15.1448571866537
Subchannel C,Region E,Brand A,2022-07-30,normal_distribution,20.6241587317413
Subchannel C,Region E,Brand A,2022-08-06,normal_distribution,16.3929531203344
Subchannel C,Region E,Brand A,2022-08-13,normal_distribution,14.6307524102971
Subchannel C,Region E,Brand A,2022-08-20,normal_distribution,14.6458105011457
Subchannel C,Region E,Brand A,2022-08-27,normal_distribution,20.5113048618294
Subchannel C,Region E,Brand A,2022-09-03,normal_distribution,14.5041545798711
Subchannel C,Region E,Brand A,2022-09-10,normal_distribution,18.1199783112337
